CODICE_SCUOLA,M_Docenti,F_Docenti,Tot_Docenti,M_Supplenti,F_Supplenti,Tot_Supplenti,M_ATA,F_ATA,Tot_ATA
PZEE829011,2,33,35,0,7,7,11,12,23
CTEE8AQ05R,3,40,43,0,14,14,10,11,21
BNMM81003Q,9,21,30,2,2,4,8,24,32
FGEE87004G,0,39,39,0,14,14,11,14,25
ENEE062013,4,41,45,0,14,14,7,13,20
GEMM80601N,7,15,22,2,1,3,2,16,18
MIMM8AB01P,12,42,54,3,5,8,6,24,30
VIMM820019,7,44,51,2,16,18,6,17,23
TRTL001017,27,79,106,3,10,13,4,20,24
PVMM81601Q,5,18,23,1,4,5,3,18,21
RMEE871025,3,62,65,2,22,24,6,23,29
CAEE8AC01R,2,49,51,0,4,4,13,19,32
VRMM84201E,12,34,46,2,10,12,8,21,29
PAEE8AZ011,2,55,57,1,27,28,5,16,21
GEEE813041,7,57,64,5,21,26,4,29,33
TEMM813012,9,37,46,3,14,17,6,23,29
CRMM812023,12,35,47,5,13,18,7,27,34
BSEE8AD05D,2,66,68,0,12,12,9,24,33
VIMM82801X,8,17,25,0,4,4,6,21,27
RMRC121011,91,114,205,15,23,38,16,26,42
RMMM8C601Q,10,35,45,4,6,10,5,22,27
CZEE82106A,1,62,63,0,10,10,8,17,25
AGMM847016,6,17,23,1,4,5,20,7,27
MCMM83601P,5,32,37,2,5,7,6,26,32
ALTF00801T,42,78,120,10,27,37,8,22,30
SVEE803018,2,50,52,0,11,11,5,28,33
MSMM81201E,6,30,36,2,15,17,2,20,22
BIEE81202V,4,35,39,1,9,10,6,23,29
CSEE831054,4,57,61,3,11,14,14,9,23
MEEE834019,6,46,52,4,4,8,11,13,24
ATEE00502V,1,85,86,0,23,23,3,25,28
TVRA018015,55,58,113,11,20,31,18,25,43
CTTF026016,45,112,157,4,23,27,9,26,35
NUEE82402R,2,29,31,1,7,8,3,15,18
CSMM85003A,8,18,26,1,3,4,8,15,23
TPTD004013,9,22,31,3,5,8,8,13,21
PGRI24000T,31,76,107,3,23,26,6,20,26
BSEE82502R,4,56,60,0,16,16,6,27,33
MERA024505,49,95,144,6,30,36,0,0,0
TEEE835054,0,61,61,0,24,24,4,26,30
CEMM82901Q,6,36,42,2,11,13,11,14,25
LTMM85201E,13,39,52,4,11,15,8,21,29
TOMM807017,11,22,33,1,5,6,10,17,27
TVRH030508,51,120,171,10,45,55,16,34,50
RNMM81102A,11,32,43,3,8,11,5,34,39
TORC03750D,50,98,148,8,14,22,0,0,0
PGEE847049,1,74,75,1,23,24,4,30,34
MBEE8E1039,7,92,99,3,21,24,8,29,37
PZMM878015,10,14,24,1,0,1,12,10,22
ROMM70101E,10,14,24,1,0,1,12,10,22
NAEE13601Q,3,57,60,0,27,27,11,8,19
LTRH00650C,49,118,167,11,33,44,0,0,0
CTMM837011,12,35,47,1,14,15,11,15,26
BGEE872073,4,60,64,2,14,16,3,28,31
GREE81801L,3,54,57,0,14,14,5,25,30
CNEE806054,3,57,60,1,14,15,8,32,40
MIMM85601C,13,44,57,6,8,14,8,26,34
ATEE812032,4,56,60,3,11,14,7,31,38
UDTF00601Q,47,55,102,4,15,19,17,12,29
PVEE80902P,2,47,49,0,14,14,6,15,21
CSPC190012,15,68,83,2,7,9,12,12,24
RCEE84406T,3,41,44,3,5,8,8,14,22
BSEE87105N,4,45,49,1,4,5,8,21,29
PNTN00401Q,54,75,129,4,16,20,16,25,41
NATD11202G,54,75,129,4,16,20,16,25,41
TAEE703015,54,75,129,4,16,20,16,25,41
RNEE81703B,4,78,82,1,19,20,11,24,35
BSMM80301T,6,30,36,2,4,6,7,24,31
TPEE81802N,11,60,71,7,23,30,15,15,30
NAEE8DE03P,2,47,49,1,14,15,16,14,30
BIRH00702N,97,131,228,30,53,83,17,39,56
CLTD090016,97,131,228,30,53,83,17,39,56
CBEE823012,2,43,45,2,18,20,6,12,18
LOMM807031,5,26,31,0,5,5,4,24,28
MBEE8BQ02Q,6,67,73,3,7,10,4,26,30
RMEE8DE01G,2,81,83,1,23,24,9,20,29
AQEE831036,2,48,50,0,11,11,5,17,22
CREE80204G,5,52,57,3,11,14,1,22,23
SAEE8A203T,5,28,33,0,8,8,6,15,21
TAEE861023,5,28,33,0,8,8,6,15,21
TPEE81102V,3,53,56,1,15,16,4,16,20
PNMM81201B,7,21,28,0,5,5,3,29,32
VEMM82801L,14,25,39,6,5,11,5,23,28
CSPC01801V,12,34,46,0,2,2,13,9,22
PREE83202E,1,50,51,0,10,10,4,19,23
CBEE825104,5,47,52,1,18,19,10,13,23
POEE81102A,4,29,33,1,6,7,3,21,24
SSMM855016,20,56,76,2,15,17,10,29,39
BAEE070004,2,68,70,1,19,20,8,15,23
PTPC01000G,42,91,133,4,17,21,8,23,31
VIEE863018,2,71,73,0,15,15,11,25,36
BAMM88701C,7,37,44,2,9,11,11,13,24
BSMM86103X,27,53,80,2,13,15,1,31,32
MBEE879013,2,63,65,2,16,18,0,27,27
ORTD00651B,48,72,120,1,9,10,0,0,0
PDEE83006R,5,81,86,1,24,25,7,20,27
SSMM842025,10,38,48,1,10,11,6,23,29
CTEE803031,3,41,44,1,11,12,12,11,23
NAEE32304E,6,94,100,3,31,34,13,18,31
IMMM813018,10,23,33,4,3,7,12,23,35
NAEE722013,10,23,33,4,3,7,12,23,35
LUEE82701A,2,45,47,1,8,9,5,27,32
GEEE816019,4,45,49,1,13,14,2,19,21
CEEE8AT028,1,51,52,0,16,16,14,9,23
AVMM007002,3,21,24,0,5,5,0,0,0
BAPS24000D,17,89,106,3,15,18,10,13,23
SVEE82102V,1,64,65,1,14,15,4,29,33
ENEE817025,2,42,44,0,10,10,14,10,24
SRMM85501P,4,21,25,1,7,8,10,8,18
PVEE80301P,1,57,58,0,15,15,7,25,32
BATH040009,52,56,108,2,7,9,15,16,31
CHEE826034,1,16,17,0,2,2,1,16,17
BAEE88001P,0,48,48,0,14,14,5,19,24
PAEE8AX019,3,61,64,1,23,24,16,10,26
MNEE83101N,2,32,34,0,11,11,2,21,23
VIEE885037,4,67,71,1,13,14,5,23,28
PVTF013021,30,49,79,8,12,20,12,13,25
GEEE85003V,7,89,96,3,24,27,10,35,45
GREE830017,0,61,61,0,18,18,3,26,29
GEMM838015,10,32,42,2,9,11,6,22,28
VCMM80602G,10,27,37,4,8,12,6,24,30
PDTF022017,37,114,151,7,19,26,11,26,37
ISEE829036,0,34,34,0,13,13,10,17,27
PIMM81403L,0,34,34,0,13,13,10,17,27
VAEE85002D,2,55,57,1,13,14,3,23,26
CTSL020001,28,44,72,3,14,17,1,0,1
CAEE8AC062,2,49,51,0,4,4,13,19,32
CARA011028,48,48,96,9,16,25,18,22,40
VIEE83801G,2,68,70,1,13,14,5,22,27
PAMM898011,3,23,26,0,7,7,10,15,25
VREE85506V,5,89,94,3,20,23,7,31,38
TOMM89301B,9,22,31,6,5,11,4,28,32
COEE804022,7,57,64,1,10,11,6,17,23
RMRI099502,34,71,105,7,16,23,0,0,0
CAEE017059,34,71,105,7,16,23,0,0,0
LIPS001018,34,71,105,7,16,23,0,0,0
MIEE8EA03C,2,69,71,1,17,18,3,18,21
SSEE80701T,1,31,32,0,13,13,4,16,20
PEEE81702R,4,60,64,0,22,22,7,18,25
BSMM8AH01G,19,42,61,7,5,12,4,30,34
GERC006526,49,138,187,9,44,53,0,0,0
FGMM848016,6,19,25,2,3,5,9,8,17
OREE82702Q,6,19,25,2,3,5,9,8,17
ANTF01602C,101,145,246,12,31,43,25,36,61
FIEE85301B,6,63,69,0,13,13,11,21,32
PIEE82205P,3,56,59,0,16,16,4,30,34
REEE84002G,5,94,99,1,35,36,4,33,37
RERI090008,45,99,144,9,27,36,11,26,37
CREE817016,3,59,62,2,18,20,10,23,33
MTEE82501R,2,30,32,0,6,6,3,16,19
ALEE037029,2,76,78,1,14,15,4,24,28
NATD130003,43,65,108,2,10,12,16,12,28
APEE839036,2,70,72,0,26,26,4,28,32
FREE84803A,2,63,65,1,20,21,4,24,28
VTMM818018,7,16,23,3,5,8,2,8,10
TOEE137067,6,43,49,0,8,8,7,23,30
RMTD00851A,34,96,130,1,14,15,0,0,0
AVMM849047,10,31,41,3,7,10,3,25,28
RMMM8E201N,5,9,14,1,2,3,3,12,15
CTTA038504,77,104,181,12,42,54,0,0,0
CZMM813037,5,22,27,1,2,3,7,15,22
NAPM079019,47,89,136,8,16,24,16,18,34
FETF01251T,101,140,241,8,28,36,0,0,0
ALEE83601B,4,51,55,3,18,21,7,19,26
VEEE80803E,1,60,61,0,8,8,3,22,25
RMEE8FP01C,2,65,67,0,23,23,6,22,28
BOEE84004A,2,52,54,0,10,10,4,29,33
TVMM817038,8,34,42,1,6,7,4,31,35
VCEE817023,3,33,36,1,4,5,3,22,25
CTEE85504P,3,63,66,0,15,15,9,22,31
CSMM822014,9,26,35,2,9,11,7,12,19
PSMM80301X,2,14,16,0,4,4,6,8,14
NAEE8BG013,1,23,24,0,3,3,9,11,20
RITA006018,40,94,134,3,27,30,16,38,54
SOEE81102X,3,23,26,1,3,4,7,14,21
RMPM00101B,28,64,92,3,10,13,5,20,25
VETF040518,50,54,104,2,4,6,13,25,38
REEE818019,6,48,54,1,11,12,4,22,26
RMEE8GF028,5,81,86,2,25,27,11,22,33
TEEE83003V,1,79,80,0,25,25,8,27,35
TPEE00400P,2,75,77,0,28,28,7,11,18
SAMM8A402B,1,6,7,0,1,1,6,19,25
RMMM81101B,6,14,20,1,5,6,6,17,23
VREE845068,6,66,72,3,13,16,4,38,42
CNEE863025,5,81,86,3,25,28,4,38,42
CZRA007509,31,53,84,4,5,9,0,0,0
BGTF032011,53,95,148,1,2,3,16,30,46
ALMM81901L,12,22,34,2,4,6,11,18,29
NAEE10200G,6,86,92,3,36,39,11,13,24
RMEE892059,1,26,27,0,8,8,7,13,20
MOEE84201R,5,94,99,4,20,24,6,27,33
TPEE836016,3,83,86,2,36,38,5,22,27
VCTF01601R,51,54,105,9,21,30,10,18,28
CNEE862029,3,123,126,0,46,46,12,46,58
PARH010062,3,123,126,0,46,46,12,46,58
SSRA01101G,59,54,113,10,32,42,6,21,27
COEE824027,4,78,82,1,12,13,4,28,32
CREE80802C,1,53,54,0,14,14,5,27,32
LEPS013017,1,53,54,0,14,14,5,27,32
NAEE843011,1,25,26,0,10,10,7,12,19
BSEE88902Q,5,72,77,0,13,13,11,20,31
SOEE81403C,2,39,41,1,5,6,4,15,19
RNEE818037,1,94,95,0,28,28,7,30,37
ATMM804021,7,19,26,1,4,5,3,17,20
RIEE82205C,0,71,71,0,27,27,4,28,32
PSEE81505B,2,27,29,1,3,4,7,17,24
VEMM83701B,8,34,42,1,5,6,3,27,30
RCEE83911L,3,73,76,1,19,20,19,15,34
RMEE8DE02L,2,81,83,1,23,24,9,20,29
RMEE8G201X,1,63,64,0,23,23,0,27,27
TSMM80201P,12,28,40,1,7,8,6,14,20
PITF00801V,67,103,170,5,31,36,21,33,54
CBEE816042,2,52,54,1,6,7,0,0,0
PGEE70101X,2,52,54,1,6,7,0,0,0
POEE818014,4,49,53,1,7,8,4,25,29
RAEE80502T,7,67,74,0,17,17,1,25,26
RCMM81301X,17,24,41,3,11,14,12,16,28
BNTF02202L,61,71,132,5,14,19,15,15,30
RMMM87901N,5,16,21,0,3,3,1,16,17
AQMM829013,3,18,21,1,5,6,1,26,27
ALMM09700T,3,18,21,1,5,6,1,26,27
LOEE81203D,3,82,85,1,16,17,7,28,35
PREE83905C,1,46,47,0,7,7,10,27,37
RIEE82102D,4,55,59,2,20,22,3,20,23
TAEE85402X,2,70,72,0,30,30,10,18,28
MEEE86601R,5,68,73,0,27,27,6,23,29
MIEE8B8019,9,81,90,3,18,21,3,22,25
ARMM81703D,6,26,32,1,9,10,2,17,19
NAEE8C103R,2,32,34,1,6,7,5,10,15
SREE81301N,1,30,31,1,4,5,5,17,22
NAMM8A401X,5,32,37,2,10,12,6,13,19
ROMM81901L,7,23,30,1,5,6,3,20,23
PGRI03401T,70,115,185,9,35,44,13,36,49
TVEE855023,3,37,40,1,10,11,4,14,18
CTEE80302X,3,41,44,1,11,12,12,11,23
BSMM8AK01L,16,63,79,3,12,15,8,26,34
SAEE89701Q,1,54,55,0,11,11,10,13,23
NAPS011012,58,146,204,9,43,52,24,17,41
MIEE8FJ011,4,41,45,2,13,15,2,18,20
MEEE827016,3,51,54,2,14,16,12,13,25
PVEE819018,13,74,87,11,19,30,11,24,35
LTMM805011,7,18,25,3,4,7,6,21,27
MIRC30050D,41,98,139,15,31,46,13,18,31
CSEE8AU038,1,37,38,0,7,7,10,14,24
BRMM06500N,26,70,96,4,21,25,5,11,16
BGMM84901P,15,31,46,5,9,14,5,17,22
CERH02003P,15,31,46,5,9,14,5,17,22
AQTD00201C,24,56,80,1,9,10,8,16,24
BGTD006016,25,58,83,3,12,15,11,17,28
CHPS01701Q,15,58,73,2,9,11,7,13,20
SAEE807018,2,19,21,0,5,5,1,13,14
LCEE82308B,5,106,111,2,28,30,6,43,49
ANEE844022,5,69,74,2,14,16,6,31,37
NARC14151L,5,69,74,2,14,16,6,31,37
RCEE846029,4,46,50,0,7,7,18,11,29
BSEE86903G,6,62,68,1,9,10,19,18,37
VAMM84101L,11,33,44,4,6,10,10,25,35
VRPS020006,35,68,103,2,3,5,5,27,32
LUEE849028,4,53,57,0,12,12,1,33,34
SAEE83901Q,7,63,70,4,19,23,8,16,24
SSEE848025,9,82,91,0,20,20,5,33,38
BATD21001E,38,109,147,11,32,43,5,23,28
PREE81004Q,2,33,35,0,6,6,6,18,24
CAPS02901V,24,62,86,8,16,24,7,15,22
RMPM016015,18,90,108,7,19,26,6,20,26
LUEE83203X,3,39,42,0,6,6,2,21,23
RMEE8B404N,8,136,144,1,43,44,5,28,33
TPEE058025,3,57,60,1,15,16,13,7,20
GRTF01101C,70,51,121,10,12,22,12,21,33
AGMM819034,23,35,58,4,3,7,27,15,42
LOTD01050C,41,91,132,1,3,4,4,34,38
MIEE83303V,3,74,77,0,21,21,7,26,33
MTEE816012,3,74,77,0,21,21,7,26,33
TAEE815018,1,30,31,0,9,9,4,12,16
MIMM8AP01A,10,39,49,5,9,14,4,26,30
UDMM81201B,4,26,30,0,4,4,5,29,34
SVEE81004E,3,39,42,2,8,10,3,22,25
SAMM85501L,14,11,25,3,2,5,2,14,16
AVEE84309E,3,34,37,1,1,2,9,12,21
MEEE844054,4,46,50,0,9,9,10,19,29
CAEE845029,3,49,52,0,10,10,6,17,23
TATD039026,70,117,187,13,50,63,26,24,50
GEMM805041,10,24,34,0,5,5,7,26,33
PTEE82806N,4,90,94,1,26,27,4,33,37
TOMM829036,9,28,37,4,5,9,9,31,40
MOEE04009E,10,120,130,6,37,43,11,30,41
CAEE81603A,1,27,28,0,8,8,4,14,18
MTEE83403N,2,25,27,1,1,2,8,12,20
RMPS280004,36,62,98,1,0,1,14,17,31
MITD02101V,36,62,98,1,0,1,14,17,31
MSEE81906G,3,47,50,1,15,16,2,27,29
MIEE82201A,3,56,59,0,14,14,5,22,27
BREE81601D,3,57,60,0,22,22,12,12,24
GRMM82101B,13,30,43,1,5,6,6,29,35
VEPM030006,28,71,99,2,8,10,4,27,31
UDPS01901Q,37,81,118,7,9,16,8,23,31
TPEE707019,37,81,118,7,9,16,8,23,31
ANPS05001R,19,29,48,0,2,2,5,13,18
SSEE813048,5,59,64,0,14,14,4,31,35
VTPS00101C,38,95,133,5,30,35,11,18,29
FGRI00701P,42,59,101,6,16,22,15,9,24
NARI096028,53,101,154,12,33,45,19,23,42
PAMM00700N,13,47,60,4,8,12,4,9,13
BSEE85405X,13,47,60,4,8,12,4,9,13
CTEE86701T,9,79,88,3,39,42,11,15,26
AVMM877029,9,10,19,0,3,3,2,6,8
CEEE813017,0,30,30,0,7,7,9,9,18
VTEE819059,1,30,31,0,10,10,3,20,23
BNEE83701P,2,48,50,1,13,14,13,11,24
APEE805033,3,22,25,0,2,2,0,0,0
VRMM831025,8,21,29,1,4,5,2,15,17
CZEE86102L,0,57,57,0,22,22,11,18,29
NAPS43002X,33,96,129,1,15,16,17,13,30
VREE88901R,4,53,57,1,16,17,3,22,25
PGEE84003D,2,56,58,1,20,21,5,23,28
APMM82901C,10,36,46,3,6,9,8,29,37
BNEE837071,2,48,50,1,13,14,13,11,24
RATF007013,71,38,109,3,6,9,15,23,38
PGMM813045,4,8,12,0,1,1,2,13,15
BSEE89701N,7,60,67,1,8,9,8,22,30
CAEE875036,1,46,47,0,8,8,3,24,27
RGEE832027,4,41,45,1,8,9,10,17,27
CEMM88701Q,8,32,40,3,8,11,15,11,26
LTEE83701D,5,55,60,3,21,24,10,17,27
VCEE811013,2,51,53,0,12,12,4,28,32
BGEE83701D,3,52,55,0,7,7,5,24,29
PZEE874064,1,62,63,1,11,12,3,27,30
SOEE80404V,3,45,48,2,4,6,5,21,26
VAMM872018,10,48,58,2,10,12,4,25,29
RMEE8DX028,5,68,73,4,15,19,4,25,29
MIPC170001,30,56,86,0,0,0,9,12,21
BSEE807027,2,41,43,0,9,9,5,20,25
CNEE85704X,3,60,63,1,16,17,5,26,31
VVEE81503E,2,26,28,0,5,5,9,14,23
CZMM872022,12,26,38,1,4,5,11,18,29
CTEE8A5015,6,76,82,5,38,43,6,20,26
CTEE894038,3,72,75,0,28,28,10,18,28
GEEE863042,2,62,64,1,11,12,8,23,31
BNRI00801C,55,91,146,8,9,17,14,14,28
SIEE80903Q,4,41,45,2,7,9,6,18,24
RMEE8A101C,3,84,87,1,35,36,7,21,28
CEMM8A701D,4,19,23,1,5,6,8,11,19
PSMM822019,7,21,28,1,9,10,3,26,29
TEEE056012,0,11,11,0,4,4,0,0,0
CREE812035,5,74,79,3,19,22,7,27,34
RCEE807159,0,43,43,0,12,12,11,16,27
PAEE877011,0,32,32,0,12,12,15,19,34
VEEE846017,1,41,42,0,10,10,7,16,23
TVEE847024,2,47,49,1,9,10,0,19,19
TSEE82002A,2,36,38,0,3,3,3,20,23
BNEE85701X,1,43,44,0,10,10,10,19,29
RNEE80901A,5,64,69,2,25,27,3,28,31
PGEE036051,5,49,54,0,12,12,6,18,24
NAMM8C102P,5,15,20,1,4,5,5,10,15
MEMM834018,3,27,30,0,5,5,11,13,24
BSEE830028,5,44,49,0,9,9,4,16,20
POPS00301V,69,177,246,14,40,54,8,37,45
NAMM8FE01R,14,59,73,5,19,24,7,21,28
CTRA00901X,39,67,106,6,16,22,15,14,29
VREE86202T,3,94,97,1,20,21,9,26,35
RCEE807115,0,43,43,0,12,12,11,16,27
CEMM8BE04G,14,28,42,5,3,8,15,18,33
TOEE8CB011,1,38,39,0,17,17,6,15,21
VTMM80401A,6,23,29,1,8,9,5,17,22
NAMM88101P,8,32,40,3,9,12,7,15,22
ROEE82001T,1,37,38,0,15,15,6,24,30
CSMM83101V,4,28,32,1,8,9,14,9,23
RGMM80601L,4,15,19,0,1,1,7,11,18
BREE83202C,2,52,54,0,14,14,6,20,26
NAEE87902R,3,27,30,0,7,7,8,12,20
AVRH012505,38,43,81,3,9,12,0,0,0
RCPC019019,33,99,132,3,19,22,21,17,38
CEMM8AR015,8,42,50,2,10,12,13,14,27
PGRI240518,31,76,107,3,23,26,6,20,26
MEPS03401T,23,58,81,2,4,6,18,16,34
UDEE82104A,0,41,41,0,9,9,3,23,26
MOMM838014,3,23,26,1,6,7,6,15,21
TVEE862048,3,54,57,0,11,11,6,21,27
BATD130507,25,51,76,6,7,13,7,11,18
SPEE808033,0,44,44,0,14,14,2,19,21
TEMM83502X,8,19,27,3,5,8,4,26,30
VIEE856026,7,57,64,3,15,18,9,18,27
SSEE05201R,6,87,93,3,26,29,5,22,27
BREE83101G,3,74,77,1,32,33,14,17,31
MSRC00653R,3,74,77,1,32,33,14,17,31
LIMM811019,9,40,49,1,17,18,16,17,33
PDEE83001G,5,81,86,1,24,25,7,20,27
LCEE830017,3,53,56,1,10,11,9,17,26
RAEE81802X,5,74,79,2,20,22,5,36,41
PAEE839038,1,53,54,0,14,14,13,15,28
TPEE066002,2,41,43,0,13,13,4,9,13
RMEE8EC01E,3,65,68,1,13,14,8,20,28
CEEE8AH02B,1,67,68,0,17,17,15,12,27
SASL026013,36,60,96,3,11,14,18,12,30
CEEE869017,2,55,57,0,17,17,13,9,22
CBEE83301L,3,36,39,0,12,12,7,14,21
CZTL01901X,77,87,164,4,6,10,22,19,41
TAEE82605V,3,63,66,2,19,21,14,12,26
RMEE8BD01E,1,45,46,1,9,10,3,20,23
COTF007013,52,129,181,4,15,19,25,20,45
GEEE85501X,1,73,74,1,17,18,6,28,34
BORI023017,103,98,201,6,17,23,27,28,55
TAMM80401R,7,36,43,0,7,7,4,13,17
FRPS040005,12,47,59,0,0,0,3,17,20
NAMM60800T,12,47,59,0,0,0,3,17,20
MIMM8CH01V,13,36,49,6,11,17,9,17,26
TAEE82501V,1,41,42,1,13,14,7,12,19
RMEE8FS019,5,116,121,4,30,34,9,29,38
LITF030009,89,115,204,2,15,17,15,56,71
SVEE81505P,3,83,86,1,21,22,6,29,35
ENEE062223,4,41,45,0,14,14,7,13,20
MIEE8AF024,16,48,64,9,16,25,7,10,17
RMPS29000P,22,87,109,0,4,4,7,27,34
MIEE8CY02T,9,90,99,3,16,19,10,20,30
RMPC220009,16,63,79,1,7,8,6,14,20
TOMM83402L,16,25,41,3,5,8,7,28,35
RMEE871014,3,62,65,2,22,24,6,23,29
VTMM83101P,8,58,66,3,15,18,6,17,23
BOEE855022,9,63,72,1,15,16,10,20,30
BORH050014,43,76,119,10,32,42,12,20,32
VREE84203N,1,80,81,0,14,14,8,21,29
IMEE80005B,4,45,49,0,4,4,5,21,26
MITF08201L,109,65,174,13,9,22,17,23,40
CAEE89802T,2,49,51,1,16,17,5,16,21
MIEE8CZ01L,12,88,100,4,23,27,11,17,28
MOEE80604R,1,21,22,0,2,2,4,9,13
PAMM8AZ01X,6,31,37,1,14,15,5,16,21
BREE04001B,1,78,79,0,28,28,6,20,26
RMMM87801T,5,28,33,0,8,8,10,21,31
GRPC004014,35,64,99,0,4,4,10,15,25
NOEE82503C,1,92,93,1,24,25,9,29,38
RMTA06002L,1,92,93,1,24,25,9,29,38
BARI01650D,47,73,120,4,17,21,0,0,0
MEEE81303A,6,41,47,1,3,4,11,12,23
BREE80801E,2,37,39,0,8,8,10,12,22
SAMM8A203R,14,20,34,1,4,5,6,15,21
VTPS00601G,44,63,107,5,12,17,9,19,28
BSMM8AD03A,17,35,52,6,4,10,9,24,33
SAEE88301T,0,29,29,0,5,5,11,7,18
GREE829024,0,50,50,0,9,9,8,22,30
CTEE88004B,3,66,69,2,30,32,10,11,21
VIEE828055,3,65,68,1,12,13,6,21,27
CSTA01701G,51,116,167,7,43,50,34,38,72
VREE84704T,3,87,90,1,15,16,4,24,28
TOEE89801G,3,73,76,2,17,19,10,29,39
BSEE861031,7,92,99,0,22,22,1,31,32
RIEE816011,0,58,58,0,21,21,8,21,29
MSEE81204P,0,48,48,0,19,19,2,20,22
PGMM81501N,4,10,14,0,0,0,1,4,5
APEE82403C,2,57,59,0,18,18,8,21,29
VVEE82904D,4,33,37,0,6,6,1,0,1
VRMM896031,23,43,66,6,10,16,7,33,40
RMMM8E101T,6,27,33,3,9,12,3,24,27
FRPM02101T,23,82,105,5,15,20,8,19,27
CAPS03201P,23,49,72,3,7,10,10,19,29
CHMM826033,10,12,22,3,2,5,1,16,17
CSEE85008L,3,29,32,1,7,8,8,15,23
AGEE864011,2,37,39,1,5,6,11,11,22
TPRI00801Q,43,73,116,11,21,32,22,19,41
VCMM80701A,10,24,34,2,6,8,6,23,29
MCEE83501X,7,70,77,3,24,27,6,23,29
FREE83903G,2,90,92,1,29,30,8,20,28
BIMM802016,9,19,28,2,3,5,6,22,28
LTEE85201G,1,57,58,0,24,24,8,21,29
TOEE80705C,3,42,45,2,5,7,10,17,27
ANEE81704Q,4,67,71,1,17,18,2,36,38
RMEE17200R,3,20,23,0,3,3,0,0,0
PGEE847038,1,74,75,1,23,24,4,30,34
ALTD00801G,42,78,120,10,27,37,8,22,30
PZEE864018,2,48,50,2,13,15,6,21,27
APMM838028,12,49,61,3,17,20,8,27,35
MIEE8GG01E,11,62,73,6,18,24,7,20,27
CEEE8A3017,3,41,44,1,12,13,6,17,23
NUMM82401P,3,13,16,0,2,2,3,15,18
SREE83402Q,5,51,56,3,17,20,15,15,30
ATEE812065,4,56,60,3,11,14,7,31,38
CZEE814078,0,42,42,0,7,7,9,8,17
RMMM8A3013,21,50,71,14,15,29,4,32,36
LOEE800015,4,61,65,3,16,19,2,22,24
APEE820024,2,44,46,1,13,14,2,28,30
CSPC190001,15,68,83,2,7,9,12,12,24
CSEE8AE012,1,53,54,0,18,18,13,13,26
CREE81601A,4,65,69,1,18,19,4,26,30
APTD00401D,10,17,27,2,6,8,10,24,34
TAMM703014,10,17,27,2,6,8,10,24,34
TVEE847035,2,47,49,1,9,10,0,19,19
GETD006013,49,138,187,9,44,53,15,25,40
VAEE829035,2,35,37,1,11,12,1,19,20
MNMM834014,7,31,38,2,6,8,8,22,30
PCEE80801Q,6,40,46,2,7,9,2,24,26
PDMM86501D,7,27,34,0,4,4,7,18,25
CSEE89204E,3,58,61,0,13,13,13,11,24
CSMM8AH01C,14,38,52,2,15,17,13,17,30
ALEE82309N,3,39,42,2,7,9,8,23,31
UDMM827015,8,27,35,1,8,9,5,19,24
NATD13050C,43,65,108,2,10,12,16,12,28
MOMM83501L,13,36,49,4,8,12,6,31,37
RCEE10000Q,7,62,69,2,14,16,11,13,24
SVEE804014,2,15,17,0,2,2,5,9,14
VAMM81601X,5,31,36,3,7,10,1,21,22
CREE80203E,5,52,57,3,11,14,1,22,23
ROEE80104G,2,23,25,0,7,7,3,11,14
SOEE82002P,3,87,90,0,13,13,10,25,35
CTTA03801Q,77,104,181,12,42,54,22,25,47
VREE86904P,4,72,76,1,16,17,7,22,29
FERI01201G,101,140,241,8,28,36,26,43,69
VEMM82901C,9,25,34,1,8,9,5,18,23
CBEE825081,5,47,52,1,18,19,10,13,23
POMM811018,2,20,22,0,7,7,3,21,24
MBSL13000B,39,81,120,1,11,12,10,16,26
LEEE8AC01P,0,45,45,0,12,12,5,20,25
UDMM84505V,9,26,35,0,4,4,6,24,30
SSEE855039,2,78,80,1,26,27,10,29,39
VEEE805011,1,47,48,0,14,14,3,22,25
RMEE8BN01P,0,35,35,0,13,13,6,18,24
FIEE86401T,6,84,90,2,19,21,3,31,34
TVEE834033,1,58,59,1,18,19,3,27,30
CREE82704X,3,72,75,3,21,24,3,23,26
RCEE87506D,2,40,42,0,11,11,7,16,23
BARF05251P,46,74,120,8,21,29,0,0,0
PAEE012006,2,55,57,1,22,23,8,11,19
POMM812014,9,37,46,2,11,13,3,26,29
GOEE814038,5,55,60,3,18,21,6,16,22
MBEE8BQ01P,6,67,73,3,7,10,4,26,30
BGEE89003C,1,48,49,0,10,10,3,18,21
SRTD00901A,56,110,166,9,28,37,17,16,33
SREE85502R,3,30,33,1,8,9,10,8,18
MEEE857012,5,59,64,1,11,12,11,22,33
GEEE84306V,2,50,52,0,11,11,3,26,29
IMEE806049,4,49,53,2,14,16,4,20,24
MNEE83102P,2,32,34,0,11,11,2,21,23
CEEE86202D,4,46,50,2,8,10,12,7,19
PRMM83201C,4,28,32,1,4,5,4,19,23
PNMM80801Q,5,19,24,1,2,3,3,25,28
GEEE85002T,7,89,96,3,24,27,10,35,45
CSEE810031,0,16,16,0,2,2,7,5,12
PSEE815039,2,27,29,1,3,4,7,17,24
MIEE8CY01R,9,90,99,3,16,19,10,20,30
VIEE863029,2,71,73,0,15,15,11,25,36
MNMM80403A,14,28,42,2,9,11,8,23,31
BAEE88602P,1,68,69,0,28,28,5,18,23
